idx,code,ast,label
1824,"def get_noOfways(n):
    if (n == 0):
        return 0;
    if (n == 1):
        return 1; 
    return get_noOfways(n - 1) + get_noOfways(n - 2);",module::left function_definition::left def get_noOfways parameters::left ( n ) parameters::right : block::left if_statement::left if parenthesized_expression::left ( comparison_operator::left n == 0 comparison_operator::right ) parenthesized_expression::right : block::left return_statement::left return 0 return_statement::right ; block::right if_statement::right if_statement::left if parenthesized_expression::left ( comparison_operator::left n == 1 comparison_operator::right ) parenthesized_expression::right : block::left return_statement::left return 1 return_statement::right ; block::right if_statement::right return_statement::left return binary_operator::left call::left get_noOfways argument_list::left ( binary_operator::left n - 1 binary_operator::right ) argument_list::right call::right + call::left get_noOfways argument_list::left ( binary_operator::left n - 2 binary_operator::right ) argument_list::right call::right binary_operator::right return_statement::right ; block::right function_definition::right module::right,human
1825,"import re

def extract_values_between_quotation_marks(text):
    """"""Extract values between quotation marks of the given string by using regex.""""""

    # Compile the regex pattern
    pattern = r'""([^""]*)""'

    # Find all matches of the pattern in the text
    matches = re.findall(pattern, text)

    # Remove quotation marks from the matches
    return [match[1:-1] for match in matches]","module::left import_statement::left import dotted_name::left re dotted_name::right import_statement::right function_definition::left def extract_values_between_quotation_marks parameters::left ( text ) parameters::right : block::left expression_statement::left string::left """""" Extract values between quotation marks of the given string by using regex. """""" string::right expression_statement::right # Compile the regex pattern expression_statement::left assignment::left pattern = string::left r' ""([^""]*)"" ' string::right assignment::right expression_statement::right # Find all matches of the pattern in the text expression_statement::left assignment::left matches = call::left attribute::left re . findall attribute::right argument_list::left ( pattern , text ) argument_list::right call::right assignment::right expression_statement::right # Remove quotation marks from the matches return_statement::left return list_comprehension::left [ subscript::left match [ slice::left 1 : unary_operator::left - 1 unary_operator::right slice::right ] subscript::right for_in_clause::left for match in matches for_in_clause::right ] list_comprehension::right return_statement::right block::right function_definition::right module::right",lm
1826,"def specified_element(nums, N):
    result = [i[N] for i in nums]
    return result","module::left function_definition::left def specified_element parameters::left ( nums , N ) parameters::right : block::left expression_statement::left assignment::left result = list_comprehension::left [ subscript::left i [ N ] subscript::right for_in_clause::left for i in nums for_in_clause::right ] list_comprehension::right assignment::right expression_statement::right return_statement::left return result return_statement::right block::right function_definition::right module::right",human
1827,"def surface_area_cuboid(l, w, h):
    return 2 * (l * w + w * h + h * l)","module::left function_definition::left def surface_area_cuboid parameters::left ( l , w , h ) parameters::right : block::left return_statement::left return binary_operator::left 2 * parenthesized_expression::left ( binary_operator::left binary_operator::left binary_operator::left l * w binary_operator::right + binary_operator::left w * h binary_operator::right binary_operator::right + binary_operator::left h * l binary_operator::right binary_operator::right ) parenthesized_expression::right binary_operator::right return_statement::right block::right function_definition::right module::right",lm
1828,"def count_char(string,char):
 count = 0
 for i in range(len(string)):
    if(string[i] == char):
        count = count + 1
 return count","module::left function_definition::left def count_char parameters::left ( string , char ) parameters::right : block::left expression_statement::left assignment::left count = 0 assignment::right expression_statement::right for_statement::left for i in call::left range argument_list::left ( call::left len argument_list::left ( string ) argument_list::right call::right ) argument_list::right call::right : block::left if_statement::left if parenthesized_expression::left ( comparison_operator::left subscript::left string [ i ] subscript::right == char comparison_operator::right ) parenthesized_expression::right : block::left expression_statement::left assignment::left count = binary_operator::left count + 1 binary_operator::right assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return count return_statement::right block::right function_definition::right module::right",human
1829,"import math

def median_trapezium(a, b, c, d):
  """"""
  Calculate the median of a trapezoid.

  Args:
    a: The length of the first parallel side.
    b: The length of the second parallel side.
    c: The length of the third side.
    d: The length of the fourth side.

  Returns:
    The median of the trapezoid.
  """"""

  # Calculate the area of the trapezoid.
  area = (a + b) / 2 * math.sqrt(c ** 2 - ((b - a) / 2) ** 2)

  # Calculate the length of the median.
  median = 2 * area / (a + b)

  return median","module::left import_statement::left import dotted_name::left math dotted_name::right import_statement::right function_definition::left def median_trapezium parameters::left ( a , b , c , d ) parameters::right : block::left expression_statement::left string::left """""" 
  Calculate the median of a trapezoid.

  Args:
    a: The length of the first parallel side.
    b: The length of the second parallel side.
    c: The length of the third side.
    d: The length of the fourth side.

  Returns:
    The median of the trapezoid.
   """""" string::right expression_statement::right # Calculate the area of the trapezoid. expression_statement::left assignment::left area = binary_operator::left binary_operator::left parenthesized_expression::left ( binary_operator::left a + b binary_operator::right ) parenthesized_expression::right / 2 binary_operator::right * call::left attribute::left math . sqrt attribute::right argument_list::left ( binary_operator::left binary_operator::left c ** 2 binary_operator::right - binary_operator::left parenthesized_expression::left ( binary_operator::left parenthesized_expression::left ( binary_operator::left b - a binary_operator::right ) parenthesized_expression::right / 2 binary_operator::right ) parenthesized_expression::right ** 2 binary_operator::right binary_operator::right ) argument_list::right call::right binary_operator::right assignment::right expression_statement::right # Calculate the length of the median. expression_statement::left assignment::left median = binary_operator::left binary_operator::left 2 * area binary_operator::right / parenthesized_expression::left ( binary_operator::left a + b binary_operator::right ) parenthesized_expression::right binary_operator::right assignment::right expression_statement::right return_statement::left return median return_statement::right block::right function_definition::right module::right",lm
1830,"def surfacearea_cylinder(r,h):
  surfacearea=((2*3.1415*r*r) +(2*3.1415*r*h))
  return surfacearea","module::left function_definition::left def surfacearea_cylinder parameters::left ( r , h ) parameters::right : block::left expression_statement::left assignment::left surfacearea = parenthesized_expression::left ( binary_operator::left parenthesized_expression::left ( binary_operator::left binary_operator::left binary_operator::left 2 * 3.1415 binary_operator::right * r binary_operator::right * r binary_operator::right ) parenthesized_expression::right + parenthesized_expression::left ( binary_operator::left binary_operator::left binary_operator::left 2 * 3.1415 binary_operator::right * r binary_operator::right * h binary_operator::right ) parenthesized_expression::right binary_operator::right ) parenthesized_expression::right assignment::right expression_statement::right return_statement::left return surfacearea return_statement::right block::right function_definition::right module::right",human
1831,"def dict_depth(d):
    if isinstance(d, dict):
        return 1 + (max(map(dict_depth, d.values())) if d else 0)
    return 0","module::left function_definition::left def dict_depth parameters::left ( d ) parameters::right : block::left if_statement::left if call::left isinstance argument_list::left ( d , dict ) argument_list::right call::right : block::left return_statement::left return binary_operator::left 1 + parenthesized_expression::left ( conditional_expression::left call::left max argument_list::left ( call::left map argument_list::left ( dict_depth , call::left attribute::left d . values attribute::right argument_list::left ( ) argument_list::right call::right ) argument_list::right call::right ) argument_list::right call::right if d else 0 conditional_expression::right ) parenthesized_expression::right binary_operator::right return_statement::right block::right if_statement::right return_statement::left return 0 return_statement::right block::right function_definition::right module::right",human
1832,"def get_perrin(n):
  if (n == 0):
    return 3
  if (n == 1):
    return 0
  if (n == 2):
    return 2 
  return get_perrin(n - 2) + get_perrin(n - 3)",module::left function_definition::left def get_perrin parameters::left ( n ) parameters::right : block::left if_statement::left if parenthesized_expression::left ( comparison_operator::left n == 0 comparison_operator::right ) parenthesized_expression::right : block::left return_statement::left return 3 return_statement::right block::right if_statement::right if_statement::left if parenthesized_expression::left ( comparison_operator::left n == 1 comparison_operator::right ) parenthesized_expression::right : block::left return_statement::left return 0 return_statement::right block::right if_statement::right if_statement::left if parenthesized_expression::left ( comparison_operator::left n == 2 comparison_operator::right ) parenthesized_expression::right : block::left return_statement::left return 2 return_statement::right block::right if_statement::right return_statement::left return binary_operator::left call::left get_perrin argument_list::left ( binary_operator::left n - 2 binary_operator::right ) argument_list::right call::right + call::left get_perrin argument_list::left ( binary_operator::left n - 3 binary_operator::right ) argument_list::right call::right binary_operator::right return_statement::right block::right function_definition::right module::right,human
1833,"def empty_dit(list1):
 empty_dit=all(not d for d in list1)
 return empty_dit",module::left function_definition::left def empty_dit parameters::left ( list1 ) parameters::right : block::left expression_statement::left assignment::left empty_dit = call::left all generator_expression::left ( not_operator::left not d not_operator::right for_in_clause::left for d in list1 for_in_clause::right ) generator_expression::right call::right assignment::right expression_statement::right return_statement::left return empty_dit return_statement::right block::right function_definition::right module::right,human
1834,"def shift_to_end(lst):
    return lst[1:] + [lst[0]]",module::left function_definition::left def shift_to_end parameters::left ( lst ) parameters::right : block::left return_statement::left return binary_operator::left subscript::left lst [ slice::left 1 : slice::right ] subscript::right + list::left [ subscript::left lst [ 0 ] subscript::right ] list::right binary_operator::right return_statement::right block::right function_definition::right module::right,lm
1835,"def find_tuples_divisible_by_k(lst, k):
    result = []
    for tup in lst:
        if all(x % k == 0 for x in tup):
            result.append(tup)
    return result","module::left function_definition::left def find_tuples_divisible_by_k parameters::left ( lst , k ) parameters::right : block::left expression_statement::left assignment::left result = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for tup in lst : block::left if_statement::left if call::left all generator_expression::left ( comparison_operator::left binary_operator::left x % k binary_operator::right == 0 comparison_operator::right for_in_clause::left for x in tup for_in_clause::right ) generator_expression::right call::right : block::left expression_statement::left call::left attribute::left result . append attribute::right argument_list::left ( tup ) argument_list::right call::right expression_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return result return_statement::right block::right function_definition::right module::right",lm
1836,"def sum_of_divisors(n): 
    sum = 0
    # Find all divisors and add them
    i = 1
    while i * i <= n:
        if n % i == 0:
            sum += i
            if n // i != i:
                sum += n // i
        i += 1
    return sum",module::left function_definition::left def sum_of_divisors parameters::left ( n ) parameters::right : block::left expression_statement::left assignment::left sum = 0 assignment::right expression_statement::right # Find all divisors and add them expression_statement::left assignment::left i = 1 assignment::right expression_statement::right while_statement::left while comparison_operator::left binary_operator::left i * i binary_operator::right <= n comparison_operator::right : block::left if_statement::left if comparison_operator::left binary_operator::left n % i binary_operator::right == 0 comparison_operator::right : block::left expression_statement::left augmented_assignment::left sum += i augmented_assignment::right expression_statement::right if_statement::left if comparison_operator::left binary_operator::left n // i binary_operator::right != i comparison_operator::right : block::left expression_statement::left augmented_assignment::left sum += binary_operator::left n // i binary_operator::right augmented_assignment::right expression_statement::right block::right if_statement::right block::right if_statement::right expression_statement::left augmented_assignment::left i += 1 augmented_assignment::right expression_statement::right block::right while_statement::right return_statement::left return sum return_statement::right block::right function_definition::right module::right,lm
1837,"def heap_sort(arr):
    heapify(arr)  
    end = len(arr) - 1
    while end > 0:
        arr[end], arr[0] = arr[0], arr[end]
        shift_down(arr, 0, end - 1)
        end -= 1
    return arr

def heapify(arr):
    start = len(arr) // 2
    while start >= 0:
        shift_down(arr, start, len(arr) - 1)
        start -= 1
def shift_down(arr, start, end):
    root = start
    while root * 2 + 1 <= end:
        child = root * 2 + 1
        if child + 1 <= end and arr[child] < arr[child + 1]:
            child += 1
        if child <= end and arr[root] < arr[child]:
            arr[root], arr[child] = arr[child], arr[root]
            root = child
        else:
            return
","module::left function_definition::left def heap_sort parameters::left ( arr ) parameters::right : block::left expression_statement::left call::left heapify argument_list::left ( arr ) argument_list::right call::right expression_statement::right expression_statement::left assignment::left end = binary_operator::left call::left len argument_list::left ( arr ) argument_list::right call::right - 1 binary_operator::right assignment::right expression_statement::right while_statement::left while comparison_operator::left end > 0 comparison_operator::right : block::left expression_statement::left assignment::left pattern_list::left subscript::left arr [ end ] subscript::right , subscript::left arr [ 0 ] subscript::right pattern_list::right = expression_list::left subscript::left arr [ 0 ] subscript::right , subscript::left arr [ end ] subscript::right expression_list::right assignment::right expression_statement::right expression_statement::left call::left shift_down argument_list::left ( arr , 0 , binary_operator::left end - 1 binary_operator::right ) argument_list::right call::right expression_statement::right expression_statement::left augmented_assignment::left end -= 1 augmented_assignment::right expression_statement::right block::right while_statement::right return_statement::left return arr return_statement::right block::right function_definition::right function_definition::left def heapify parameters::left ( arr ) parameters::right : block::left expression_statement::left assignment::left start = binary_operator::left call::left len argument_list::left ( arr ) argument_list::right call::right // 2 binary_operator::right assignment::right expression_statement::right while_statement::left while comparison_operator::left start >= 0 comparison_operator::right : block::left expression_statement::left call::left shift_down argument_list::left ( arr , start , binary_operator::left call::left len argument_list::left ( arr ) argument_list::right call::right - 1 binary_operator::right ) argument_list::right call::right expression_statement::right expression_statement::left augmented_assignment::left start -= 1 augmented_assignment::right expression_statement::right block::right while_statement::right block::right function_definition::right function_definition::left def shift_down parameters::left ( arr , start , end ) parameters::right : block::left expression_statement::left assignment::left root = start assignment::right expression_statement::right while_statement::left while comparison_operator::left binary_operator::left binary_operator::left root * 2 binary_operator::right + 1 binary_operator::right <= end comparison_operator::right : block::left expression_statement::left assignment::left child = binary_operator::left binary_operator::left root * 2 binary_operator::right + 1 binary_operator::right assignment::right expression_statement::right if_statement::left if boolean_operator::left comparison_operator::left binary_operator::left child + 1 binary_operator::right <= end comparison_operator::right and comparison_operator::left subscript::left arr [ child ] subscript::right < subscript::left arr [ binary_operator::left child + 1 binary_operator::right ] subscript::right comparison_operator::right boolean_operator::right : block::left expression_statement::left augmented_assignment::left child += 1 augmented_assignment::right expression_statement::right block::right if_statement::right if_statement::left if boolean_operator::left comparison_operator::left child <= end comparison_operator::right and comparison_operator::left subscript::left arr [ root ] subscript::right < subscript::left arr [ child ] subscript::right comparison_operator::right boolean_operator::right : block::left expression_statement::left assignment::left pattern_list::left subscript::left arr [ root ] subscript::right , subscript::left arr [ child ] subscript::right pattern_list::right = expression_list::left subscript::left arr [ child ] subscript::right , subscript::left arr [ root ] subscript::right expression_list::right assignment::right expression_statement::right expression_statement::left assignment::left root = child assignment::right expression_statement::right block::right else_clause::left else : block::left return_statement::left return return_statement::right block::right else_clause::right if_statement::right block::right while_statement::right block::right function_definition::right module::right",human
1838,"def check_identical(test_list1, test_list2):
  res = test_list1 == test_list2
  return (res) ","module::left function_definition::left def check_identical parameters::left ( test_list1 , test_list2 ) parameters::right : block::left expression_statement::left assignment::left res = comparison_operator::left test_list1 == test_list2 comparison_operator::right assignment::right expression_statement::right return_statement::left return parenthesized_expression::left ( res ) parenthesized_expression::right return_statement::right block::right function_definition::right module::right",human
1839,"def num_odd_days(year):
    start_day = 1
    for month in range(1, 13):
        if month in [1, 3, 5, 7, 8, 10, 12]:
            start_day += 31
        elif month == 2:
            if year % 4 == 0 and (year % 100 != 0 or year % 400 == 0):
                start_day += 29
            else:
                start_day += 28
        else:
            start_day += 30
    odd_days = start_day % 7
    return odd_days","module::left function_definition::left def num_odd_days parameters::left ( year ) parameters::right : block::left expression_statement::left assignment::left start_day = 1 assignment::right expression_statement::right for_statement::left for month in call::left range argument_list::left ( 1 , 13 ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left month in list::left [ 1 , 3 , 5 , 7 , 8 , 10 , 12 ] list::right comparison_operator::right : block::left expression_statement::left augmented_assignment::left start_day += 31 augmented_assignment::right expression_statement::right block::right elif_clause::left elif comparison_operator::left month == 2 comparison_operator::right : block::left if_statement::left if boolean_operator::left comparison_operator::left binary_operator::left year % 4 binary_operator::right == 0 comparison_operator::right and parenthesized_expression::left ( boolean_operator::left comparison_operator::left binary_operator::left year % 100 binary_operator::right != 0 comparison_operator::right or comparison_operator::left binary_operator::left year % 400 binary_operator::right == 0 comparison_operator::right boolean_operator::right ) parenthesized_expression::right boolean_operator::right : block::left expression_statement::left augmented_assignment::left start_day += 29 augmented_assignment::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left augmented_assignment::left start_day += 28 augmented_assignment::right expression_statement::right block::right else_clause::right if_statement::right block::right elif_clause::right else_clause::left else : block::left expression_statement::left augmented_assignment::left start_day += 30 augmented_assignment::right expression_statement::right block::right else_clause::right if_statement::right block::right for_statement::right expression_statement::left assignment::left odd_days = binary_operator::left start_day % 7 binary_operator::right assignment::right expression_statement::right return_statement::left return odd_days return_statement::right block::right function_definition::right module::right",lm
1840,"import re
def text_match(text):
        patterns = 'ab*?'
        if re.search(patterns,  text):
                return 'Found a match!'
        else:
                return('Not matched!')","module::left import_statement::left import dotted_name::left re dotted_name::right import_statement::right function_definition::left def text_match parameters::left ( text ) parameters::right : block::left expression_statement::left assignment::left patterns = string::left ' ab*? ' string::right assignment::right expression_statement::right if_statement::left if call::left attribute::left re . search attribute::right argument_list::left ( patterns , text ) argument_list::right call::right : block::left return_statement::left return string::left ' Found a match! ' string::right return_statement::right block::right else_clause::left else : block::left return_statement::left return parenthesized_expression::left ( string::left ' Not matched! ' string::right ) parenthesized_expression::right return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right",human
1841,"def common_in_nested_lists(nestedlist):
    result = list(set.intersection(*map(set, nestedlist)))
    return result","module::left function_definition::left def common_in_nested_lists parameters::left ( nestedlist ) parameters::right : block::left expression_statement::left assignment::left result = call::left list argument_list::left ( call::left attribute::left set . intersection attribute::right argument_list::left ( list_splat::left * call::left map argument_list::left ( set , nestedlist ) argument_list::right call::right list_splat::right ) argument_list::right call::right ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return result return_statement::right block::right function_definition::right module::right",human
1842,"def issort_list(list1):
    result = all(list1[i] <= list1[i+1] for i in range(len(list1)-1))
    return result",module::left function_definition::left def issort_list parameters::left ( list1 ) parameters::right : block::left expression_statement::left assignment::left result = call::left all generator_expression::left ( comparison_operator::left subscript::left list1 [ i ] subscript::right <= subscript::left list1 [ binary_operator::left i + 1 binary_operator::right ] subscript::right comparison_operator::right for_in_clause::left for i in call::left range argument_list::left ( binary_operator::left call::left len argument_list::left ( list1 ) argument_list::right call::right - 1 binary_operator::right ) argument_list::right call::right for_in_clause::right ) generator_expression::right call::right assignment::right expression_statement::right return_statement::left return result return_statement::right block::right function_definition::right module::right,human
1843,"def find_Points(l1,r1,l2,r2): 
    x = min(l1,l2) if (l1 != l2) else -1
    y = max(r1,r2) if (r1 != r2) else -1
    return (x,y)","module::left function_definition::left def find_Points parameters::left ( l1 , r1 , l2 , r2 ) parameters::right : block::left expression_statement::left assignment::left x = conditional_expression::left call::left min argument_list::left ( l1 , l2 ) argument_list::right call::right if parenthesized_expression::left ( comparison_operator::left l1 != l2 comparison_operator::right ) parenthesized_expression::right else unary_operator::left - 1 unary_operator::right conditional_expression::right assignment::right expression_statement::right expression_statement::left assignment::left y = conditional_expression::left call::left max argument_list::left ( r1 , r2 ) argument_list::right call::right if parenthesized_expression::left ( comparison_operator::left r1 != r2 comparison_operator::right ) parenthesized_expression::right else unary_operator::left - 1 unary_operator::right conditional_expression::right assignment::right expression_statement::right return_statement::left return tuple::left ( x , y ) tuple::right return_statement::right block::right function_definition::right module::right",human
1844,"def reverse_vowels(str1):
	vowels = """"
	for char in str1:
		if char in ""aeiouAEIOU"":
			vowels += char
	result_string = """"
	for char in str1:
		if char in ""aeiouAEIOU"":
			result_string += vowels[-1]
			vowels = vowels[:-1]
		else:
			result_string += char
	return result_string","module::left function_definition::left def reverse_vowels parameters::left ( str1 ) parameters::right : block::left expression_statement::left assignment::left vowels = string::left "" "" string::right assignment::right expression_statement::right for_statement::left for char in str1 : block::left if_statement::left if comparison_operator::left char in string::left "" aeiouAEIOU "" string::right comparison_operator::right : block::left expression_statement::left augmented_assignment::left vowels += char augmented_assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right expression_statement::left assignment::left result_string = string::left "" "" string::right assignment::right expression_statement::right for_statement::left for char in str1 : block::left if_statement::left if comparison_operator::left char in string::left "" aeiouAEIOU "" string::right comparison_operator::right : block::left expression_statement::left augmented_assignment::left result_string += subscript::left vowels [ unary_operator::left - 1 unary_operator::right ] subscript::right augmented_assignment::right expression_statement::right expression_statement::left assignment::left vowels = subscript::left vowels [ slice::left : unary_operator::left - 1 unary_operator::right slice::right ] subscript::right assignment::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left augmented_assignment::left result_string += char augmented_assignment::right expression_statement::right block::right else_clause::right if_statement::right block::right for_statement::right return_statement::left return result_string return_statement::right block::right function_definition::right module::right",human
1845,"def sum_fourth_power_odd(n): 
    return n*(n+1)*(2*n+1)*(3*n*n+3*n-1)//30",module::left function_definition::left def sum_fourth_power_odd parameters::left ( n ) parameters::right : block::left return_statement::left return binary_operator::left binary_operator::left binary_operator::left binary_operator::left n * parenthesized_expression::left ( binary_operator::left n + 1 binary_operator::right ) parenthesized_expression::right binary_operator::right * parenthesized_expression::left ( binary_operator::left binary_operator::left 2 * n binary_operator::right + 1 binary_operator::right ) parenthesized_expression::right binary_operator::right * parenthesized_expression::left ( binary_operator::left binary_operator::left binary_operator::left binary_operator::left 3 * n binary_operator::right * n binary_operator::right + binary_operator::left 3 * n binary_operator::right binary_operator::right - 1 binary_operator::right ) parenthesized_expression::right binary_operator::right // 30 binary_operator::right return_statement::right block::right function_definition::right module::right,lm
1846,"def list_strings_individually(input_list):
    return list(map(lambda string: string, input_list))","module::left function_definition::left def list_strings_individually parameters::left ( input_list ) parameters::right : block::left return_statement::left return call::left list argument_list::left ( call::left map argument_list::left ( lambda::left lambda lambda_parameters::left string lambda_parameters::right : string lambda::right , input_list ) argument_list::right call::right ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",lm
1847,"def oct_num(n): 
    return (n*(3*n - 2))
 
print(oct_num(7))",module::left function_definition::left def oct_num parameters::left ( n ) parameters::right : block::left return_statement::left return parenthesized_expression::left ( binary_operator::left n * parenthesized_expression::left ( binary_operator::left binary_operator::left 3 * n binary_operator::right - 2 binary_operator::right ) parenthesized_expression::right binary_operator::right ) parenthesized_expression::right return_statement::right block::right function_definition::right expression_statement::left call::left print argument_list::left ( call::left oct_num argument_list::left ( 7 ) argument_list::right call::right ) argument_list::right call::right expression_statement::right module::right,lm
1848,"def count_range_in_list(li, min, max):
	ctr = 0
	for x in li:
		if min <= x <= max:
			ctr += 1
	return ctr","module::left function_definition::left def count_range_in_list parameters::left ( li , min , max ) parameters::right : block::left expression_statement::left assignment::left ctr = 0 assignment::right expression_statement::right for_statement::left for x in li : block::left if_statement::left if comparison_operator::left min <= x <= max comparison_operator::right : block::left expression_statement::left augmented_assignment::left ctr += 1 augmented_assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return ctr return_statement::right block::right function_definition::right module::right",human
1849,"def get_frequency(list1):
    dict1 = {}
    for ele in list1:
        if ele in dict1:
            dict1[ele] += 1
        else:
            dict1[ele] = 1
    return dict1",module::left function_definition::left def get_frequency parameters::left ( list1 ) parameters::right : block::left expression_statement::left assignment::left dict1 = dictionary::left { } dictionary::right assignment::right expression_statement::right for_statement::left for ele in list1 : block::left if_statement::left if comparison_operator::left ele in dict1 comparison_operator::right : block::left expression_statement::left augmented_assignment::left subscript::left dict1 [ ele ] subscript::right += 1 augmented_assignment::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left assignment::left subscript::left dict1 [ ele ] subscript::right = 1 assignment::right expression_statement::right block::right else_clause::right if_statement::right block::right for_statement::right return_statement::left return dict1 return_statement::right block::right function_definition::right module::right,lm
1850,"def find_peak_util(arr, low, high, n): 
	mid = low + (high - low)/2
	mid = int(mid) 
	if ((mid == 0 or arr[mid - 1] <= arr[mid]) and
		(mid == n - 1 or arr[mid + 1] <= arr[mid])): 
		return mid 
	elif (mid > 0 and arr[mid - 1] > arr[mid]): 
		return find_peak_util(arr, low, (mid - 1), n) 
	else: 
		return find_peak_util(arr, (mid + 1), high, n) 
def find_peak(arr, n): 
	return find_peak_util(arr, 0, n - 1, n) ","module::left function_definition::left def find_peak_util parameters::left ( arr , low , high , n ) parameters::right : block::left expression_statement::left assignment::left mid = binary_operator::left low + binary_operator::left parenthesized_expression::left ( binary_operator::left high - low binary_operator::right ) parenthesized_expression::right / 2 binary_operator::right binary_operator::right assignment::right expression_statement::right expression_statement::left assignment::left mid = call::left int argument_list::left ( mid ) argument_list::right call::right assignment::right expression_statement::right if_statement::left if parenthesized_expression::left ( boolean_operator::left parenthesized_expression::left ( boolean_operator::left comparison_operator::left mid == 0 comparison_operator::right or comparison_operator::left subscript::left arr [ binary_operator::left mid - 1 binary_operator::right ] subscript::right <= subscript::left arr [ mid ] subscript::right comparison_operator::right boolean_operator::right ) parenthesized_expression::right and parenthesized_expression::left ( boolean_operator::left comparison_operator::left mid == binary_operator::left n - 1 binary_operator::right comparison_operator::right or comparison_operator::left subscript::left arr [ binary_operator::left mid + 1 binary_operator::right ] subscript::right <= subscript::left arr [ mid ] subscript::right comparison_operator::right boolean_operator::right ) parenthesized_expression::right boolean_operator::right ) parenthesized_expression::right : block::left return_statement::left return mid return_statement::right block::right elif_clause::left elif parenthesized_expression::left ( boolean_operator::left comparison_operator::left mid > 0 comparison_operator::right and comparison_operator::left subscript::left arr [ binary_operator::left mid - 1 binary_operator::right ] subscript::right > subscript::left arr [ mid ] subscript::right comparison_operator::right boolean_operator::right ) parenthesized_expression::right : block::left return_statement::left return call::left find_peak_util argument_list::left ( arr , low , parenthesized_expression::left ( binary_operator::left mid - 1 binary_operator::right ) parenthesized_expression::right , n ) argument_list::right call::right return_statement::right block::right elif_clause::right else_clause::left else : block::left return_statement::left return call::left find_peak_util argument_list::left ( arr , parenthesized_expression::left ( binary_operator::left mid + 1 binary_operator::right ) parenthesized_expression::right , high , n ) argument_list::right call::right return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right function_definition::left def find_peak parameters::left ( arr , n ) parameters::right : block::left return_statement::left return call::left find_peak_util argument_list::left ( arr , 0 , binary_operator::left n - 1 binary_operator::right , n ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",human
1851,"def binary_to_integer(test_tup):
  res = int("""".join(str(ele) for ele in test_tup), 2)
  return (str(res)) ","module::left function_definition::left def binary_to_integer parameters::left ( test_tup ) parameters::right : block::left expression_statement::left assignment::left res = call::left int argument_list::left ( call::left attribute::left string::left "" "" string::right . join attribute::right generator_expression::left ( call::left str argument_list::left ( ele ) argument_list::right call::right for_in_clause::left for ele in test_tup for_in_clause::right ) generator_expression::right call::right , 2 ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return parenthesized_expression::left ( call::left str argument_list::left ( res ) argument_list::right call::right ) parenthesized_expression::right return_statement::right block::right function_definition::right module::right",human
1852,"def is_heap(arr):
    for i in range(1, len(arr)):
        parent = (i-1)//2
        if arr[i] < arr[parent]:
            return False
    return True","module::left function_definition::left def is_heap parameters::left ( arr ) parameters::right : block::left for_statement::left for i in call::left range argument_list::left ( 1 , call::left len argument_list::left ( arr ) argument_list::right call::right ) argument_list::right call::right : block::left expression_statement::left assignment::left parent = binary_operator::left parenthesized_expression::left ( binary_operator::left i - 1 binary_operator::right ) parenthesized_expression::right // 2 binary_operator::right assignment::right expression_statement::right if_statement::left if comparison_operator::left subscript::left arr [ i ] subscript::right < subscript::left arr [ parent ] subscript::right comparison_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return True return_statement::right block::right function_definition::right module::right",lm
1853,"def catalan_number(num):
    if num <=1:
         return 1   
    res_num = 0
    for i in range(num):
        res_num += catalan_number(i) * catalan_number(num-i-1)
    return res_num",module::left function_definition::left def catalan_number parameters::left ( num ) parameters::right : block::left if_statement::left if comparison_operator::left num <= 1 comparison_operator::right : block::left return_statement::left return 1 return_statement::right block::right if_statement::right expression_statement::left assignment::left res_num = 0 assignment::right expression_statement::right for_statement::left for i in call::left range argument_list::left ( num ) argument_list::right call::right : block::left expression_statement::left augmented_assignment::left res_num += binary_operator::left call::left catalan_number argument_list::left ( i ) argument_list::right call::right * call::left catalan_number argument_list::left ( binary_operator::left binary_operator::left num - i binary_operator::right - 1 binary_operator::right ) argument_list::right call::right binary_operator::right augmented_assignment::right expression_statement::right block::right for_statement::right return_statement::left return res_num return_statement::right block::right function_definition::right module::right,human
