idx,code,ast,label
277,"def common(l1: list, l2: list):
    """"""Return sorted unique common elements for two lists.
    >>> common([1, 4, 3, 34, 653, 2, 5], [5, 7, 1, 5, 9, 653, 121])
    [1, 5, 653]
    >>> common([5, 3, 2, 8], [3, 2])
    [2, 3]

    """"""
    s1 = set(l1)
    s2 = set(l2)
    return sorted(s1 & s2)","module::left function_definition::left def common parameters::left ( typed_parameter::left l1 : type::left list type::right typed_parameter::right , typed_parameter::left l2 : type::left list type::right typed_parameter::right ) parameters::right : block::left expression_statement::left string::left """""" Return sorted unique common elements for two lists.
    >>> common([1, 4, 3, 34, 653, 2, 5], [5, 7, 1, 5, 9, 653, 121])
    [1, 5, 653]
    >>> common([5, 3, 2, 8], [3, 2])
    [2, 3]

     """""" string::right expression_statement::right expression_statement::left assignment::left s1 = call::left set argument_list::left ( l1 ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left s2 = call::left set argument_list::left ( l2 ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return call::left sorted argument_list::left ( binary_operator::left s1 & s2 binary_operator::right ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",lm
278,"from typing import List


def sort_numbers(numbers: str) -> str:
    value_map = {
        'zero': 0,
        'one': 1,
        'two': 2,
        'three': 3,
        'four': 4,
        'five': 5,
        'six': 6,
        'seven': 7,
        'eight': 8,
        'nine': 9
    }
    return ' '.join(sorted([x for x in numbers.split(' ') if x], key=lambda x: value_map[x]))
","module::left import_from_statement::left from dotted_name::left typing dotted_name::right import dotted_name::left List dotted_name::right import_from_statement::right function_definition::left def sort_numbers parameters::left ( typed_parameter::left numbers : type::left str type::right typed_parameter::right ) parameters::right -> type::left str type::right : block::left expression_statement::left assignment::left value_map = dictionary::left { pair::left string::left ' zero ' string::right : 0 pair::right , pair::left string::left ' one ' string::right : 1 pair::right , pair::left string::left ' two ' string::right : 2 pair::right , pair::left string::left ' three ' string::right : 3 pair::right , pair::left string::left ' four ' string::right : 4 pair::right , pair::left string::left ' five ' string::right : 5 pair::right , pair::left string::left ' six ' string::right : 6 pair::right , pair::left string::left ' seven ' string::right : 7 pair::right , pair::left string::left ' eight ' string::right : 8 pair::right , pair::left string::left ' nine ' string::right : 9 pair::right } dictionary::right assignment::right expression_statement::right return_statement::left return call::left attribute::left string::left '   ' string::right . join attribute::right argument_list::left ( call::left sorted argument_list::left ( list_comprehension::left [ x for_in_clause::left for x in call::left attribute::left numbers . split attribute::right argument_list::left ( string::left '   ' string::right ) argument_list::right call::right for_in_clause::right if_clause::left if x if_clause::right ] list_comprehension::right , keyword_argument::left key = lambda::left lambda lambda_parameters::left x lambda_parameters::right : subscript::left value_map [ x ] subscript::right lambda::right keyword_argument::right ) argument_list::right call::right ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",human
279,"def triangle_area(a, h):
    """"""Given length of a side and high return area for a triangle.
    >>> triangle_area(5, 3)
    7.5
    """"""
    return 0.5 * a * h","module::left function_definition::left def triangle_area parameters::left ( a , h ) parameters::right : block::left expression_statement::left string::left """""" Given length of a side and high return area for a triangle.
    >>> triangle_area(5, 3)
    7.5
     """""" string::right expression_statement::right return_statement::left return binary_operator::left binary_operator::left 0.5 * a binary_operator::right * h binary_operator::right return_statement::right block::right function_definition::right module::right",lm
280,"def incr_list(l: list):
    """"""Return list with elements incremented by 1.
    >>> incr_list([1, 2, 3])
    [2, 3, 4]
    >>> incr_list([5, 3, 5, 2, 3, 3, 9, 0, 123])
    [6, 4, 6, 3, 4, 4, 10, 1, 124]
    """"""
    return [x + 1 for x in l]","module::left function_definition::left def incr_list parameters::left ( typed_parameter::left l : type::left list type::right typed_parameter::right ) parameters::right : block::left expression_statement::left string::left """""" Return list with elements incremented by 1.
    >>> incr_list([1, 2, 3])
    [2, 3, 4]
    >>> incr_list([5, 3, 5, 2, 3, 3, 9, 0, 123])
    [6, 4, 6, 3, 4, 4, 10, 1, 124]
     """""" string::right expression_statement::right return_statement::left return list_comprehension::left [ binary_operator::left x + 1 binary_operator::right for_in_clause::left for x in l for_in_clause::right ] list_comprehension::right return_statement::right block::right function_definition::right module::right",lm
281,"def add(lst):
    sum = 0
    for i in range(len(lst)):
        if i % 2 == 1 and lst[i] % 2 == 0:
            sum += lst[i]
    return sum",module::left function_definition::left def add parameters::left ( lst ) parameters::right : block::left expression_statement::left assignment::left sum = 0 assignment::right expression_statement::right for_statement::left for i in call::left range argument_list::left ( call::left len argument_list::left ( lst ) argument_list::right call::right ) argument_list::right call::right : block::left if_statement::left if boolean_operator::left comparison_operator::left binary_operator::left i % 2 binary_operator::right == 1 comparison_operator::right and comparison_operator::left binary_operator::left subscript::left lst [ i ] subscript::right % 2 binary_operator::right == 0 comparison_operator::right boolean_operator::right : block::left expression_statement::left augmented_assignment::left sum += subscript::left lst [ i ] subscript::right augmented_assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return sum return_statement::right block::right function_definition::right module::right,lm
282,"def f(n):

    factorial = 1
    result = []
    for i in range (1, n + 1):
        if i % 2 == 0:
            factorial *= i
            result.append(factorial)
        else:
            summation = i * (i + 1) // 2
            result.append(summation)
    return result","module::left function_definition::left def f parameters::left ( n ) parameters::right : block::left expression_statement::left assignment::left factorial = 1 assignment::right expression_statement::right expression_statement::left assignment::left result = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for i in call::left range argument_list::left ( 1 , binary_operator::left n + 1 binary_operator::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left binary_operator::left i % 2 binary_operator::right == 0 comparison_operator::right : block::left expression_statement::left augmented_assignment::left factorial *= i augmented_assignment::right expression_statement::right expression_statement::left call::left attribute::left result . append attribute::right argument_list::left ( factorial ) argument_list::right call::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left assignment::left summation = binary_operator::left binary_operator::left i * parenthesized_expression::left ( binary_operator::left i + 1 binary_operator::right ) parenthesized_expression::right binary_operator::right // 2 binary_operator::right assignment::right expression_statement::right expression_statement::left call::left attribute::left result . append attribute::right argument_list::left ( summation ) argument_list::right call::right expression_statement::right block::right else_clause::right if_statement::right block::right for_statement::right return_statement::left return result return_statement::right block::right function_definition::right module::right",lm
283,"def car_race_collision(n: int):
    return n**2
",module::left function_definition::left def car_race_collision parameters::left ( typed_parameter::left n : type::left int type::right typed_parameter::right ) parameters::right : block::left return_statement::left return binary_operator::left n ** 2 binary_operator::right return_statement::right block::right function_definition::right module::right,human
284,"def valid_date(date):
    try:
        month, day, year = date.split('-')
        month = int(month)
        day = int(day)
        year = int(year)

        if month < 1 or month > 12:
            return False

        if day < 1 or (month in [1, 3, 5, 7, 8, 10, 12] and day > 31) or (month in [4, 6, 9, 11] and day > 30) or (month == 2 and day > 29):
            return False

        if year < 1:
            return False

        return True

    except ValueError:
        return False


print(valid_date('03-11-2000'))  # True
print(valid_date('15-01-2012'))  # False
print(valid_date('04-0-2040'))  # False
print(valid_date('06-04-2020'))  # True
print(valid_date('06/04/2020'))  # False","module::left function_definition::left def valid_date parameters::left ( date ) parameters::right : block::left try_statement::left try : block::left expression_statement::left assignment::left pattern_list::left month , day , year pattern_list::right = call::left attribute::left date . split attribute::right argument_list::left ( string::left ' - ' string::right ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left month = call::left int argument_list::left ( month ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left day = call::left int argument_list::left ( day ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left year = call::left int argument_list::left ( year ) argument_list::right call::right assignment::right expression_statement::right if_statement::left if boolean_operator::left comparison_operator::left month < 1 comparison_operator::right or comparison_operator::left month > 12 comparison_operator::right boolean_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right if_statement::left if boolean_operator::left boolean_operator::left boolean_operator::left comparison_operator::left day < 1 comparison_operator::right or parenthesized_expression::left ( boolean_operator::left comparison_operator::left month in list::left [ 1 , 3 , 5 , 7 , 8 , 10 , 12 ] list::right comparison_operator::right and comparison_operator::left day > 31 comparison_operator::right boolean_operator::right ) parenthesized_expression::right boolean_operator::right or parenthesized_expression::left ( boolean_operator::left comparison_operator::left month in list::left [ 4 , 6 , 9 , 11 ] list::right comparison_operator::right and comparison_operator::left day > 30 comparison_operator::right boolean_operator::right ) parenthesized_expression::right boolean_operator::right or parenthesized_expression::left ( boolean_operator::left comparison_operator::left month == 2 comparison_operator::right and comparison_operator::left day > 29 comparison_operator::right boolean_operator::right ) parenthesized_expression::right boolean_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right if_statement::left if comparison_operator::left year < 1 comparison_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right return_statement::left return True return_statement::right block::right except_clause::left except ValueError : block::left return_statement::left return False return_statement::right block::right except_clause::right try_statement::right block::right function_definition::right expression_statement::left call::left print argument_list::left ( call::left valid_date argument_list::left ( string::left ' 03-11-2000 ' string::right ) argument_list::right call::right ) argument_list::right call::right expression_statement::right # True expression_statement::left call::left print argument_list::left ( call::left valid_date argument_list::left ( string::left ' 15-01-2012 ' string::right ) argument_list::right call::right ) argument_list::right call::right expression_statement::right # False expression_statement::left call::left print argument_list::left ( call::left valid_date argument_list::left ( string::left ' 04-0-2040 ' string::right ) argument_list::right call::right ) argument_list::right call::right expression_statement::right # False expression_statement::left call::left print argument_list::left ( call::left valid_date argument_list::left ( string::left ' 06-04-2020 ' string::right ) argument_list::right call::right ) argument_list::right call::right expression_statement::right # True expression_statement::left call::left print argument_list::left ( call::left valid_date argument_list::left ( string::left ' 06/04/2020 ' string::right ) argument_list::right call::right ) argument_list::right call::right expression_statement::right # False module::right",lm
285,"def solve(s):
    flg = 0
    idx = 0
    new_str = list(s)
    for i in s:
        if i.isalpha():
            new_str[idx] = i.swapcase()
            flg = 1
        idx += 1
    s = """"
    for i in new_str:
        s += i
    if flg == 0:
        return s[len(s)::-1]
    return s
","module::left function_definition::left def solve parameters::left ( s ) parameters::right : block::left expression_statement::left assignment::left flg = 0 assignment::right expression_statement::right expression_statement::left assignment::left idx = 0 assignment::right expression_statement::right expression_statement::left assignment::left new_str = call::left list argument_list::left ( s ) argument_list::right call::right assignment::right expression_statement::right for_statement::left for i in s : block::left if_statement::left if call::left attribute::left i . isalpha attribute::right argument_list::left ( ) argument_list::right call::right : block::left expression_statement::left assignment::left subscript::left new_str [ idx ] subscript::right = call::left attribute::left i . swapcase attribute::right argument_list::left ( ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left flg = 1 assignment::right expression_statement::right block::right if_statement::right expression_statement::left augmented_assignment::left idx += 1 augmented_assignment::right expression_statement::right block::right for_statement::right expression_statement::left assignment::left s = string::left "" "" string::right assignment::right expression_statement::right for_statement::left for i in new_str : block::left expression_statement::left augmented_assignment::left s += i augmented_assignment::right expression_statement::right block::right for_statement::right if_statement::left if comparison_operator::left flg == 0 comparison_operator::right : block::left return_statement::left return subscript::left s [ slice::left call::left len argument_list::left ( s ) argument_list::right call::right : : unary_operator::left - 1 unary_operator::right slice::right ] subscript::right return_statement::right block::right if_statement::right return_statement::left return s return_statement::right block::right function_definition::right module::right",human
286,"def strlen(string: str) -> int:
    return len(string)
",module::left function_definition::left def strlen parameters::left ( typed_parameter::left string : type::left str type::right typed_parameter::right ) parameters::right -> type::left int type::right : block::left return_statement::left return call::left len argument_list::left ( string ) argument_list::right call::right return_statement::right block::right function_definition::right module::right,human
287,"def select_words(s, n):
    s = s.lower()
    words = []
    curr_word = """"
    curr_consonant_count = 0
    vowels = set(""aeiou"")
    for char in s:
        if char == "" "":
            if curr_consonant_count == n and curr_word:
                words.append(curr_word)
            curr_word = """"
            curr_consonant_count = 0
        else:
            if char not in vowels:
                curr_consonant_count += 1
            curr_word += char
    
    if curr_consonant_count == n and curr_word:
        words.append(curr_word)

    return words","module::left function_definition::left def select_words parameters::left ( s , n ) parameters::right : block::left expression_statement::left assignment::left s = call::left attribute::left s . lower attribute::right argument_list::left ( ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left words = list::left [ ] list::right assignment::right expression_statement::right expression_statement::left assignment::left curr_word = string::left "" "" string::right assignment::right expression_statement::right expression_statement::left assignment::left curr_consonant_count = 0 assignment::right expression_statement::right expression_statement::left assignment::left vowels = call::left set argument_list::left ( string::left "" aeiou "" string::right ) argument_list::right call::right assignment::right expression_statement::right for_statement::left for char in s : block::left if_statement::left if comparison_operator::left char == string::left ""   "" string::right comparison_operator::right : block::left if_statement::left if boolean_operator::left comparison_operator::left curr_consonant_count == n comparison_operator::right and curr_word boolean_operator::right : block::left expression_statement::left call::left attribute::left words . append attribute::right argument_list::left ( curr_word ) argument_list::right call::right expression_statement::right block::right if_statement::right expression_statement::left assignment::left curr_word = string::left "" "" string::right assignment::right expression_statement::right expression_statement::left assignment::left curr_consonant_count = 0 assignment::right expression_statement::right block::right else_clause::left else : block::left if_statement::left if comparison_operator::left char not in vowels comparison_operator::right : block::left expression_statement::left augmented_assignment::left curr_consonant_count += 1 augmented_assignment::right expression_statement::right block::right if_statement::right expression_statement::left augmented_assignment::left curr_word += char augmented_assignment::right expression_statement::right block::right else_clause::right if_statement::right block::right for_statement::right if_statement::left if boolean_operator::left comparison_operator::left curr_consonant_count == n comparison_operator::right and curr_word boolean_operator::right : block::left expression_statement::left call::left attribute::left words . append attribute::right argument_list::left ( curr_word ) argument_list::right call::right expression_statement::right block::right if_statement::right return_statement::left return words return_statement::right block::right function_definition::right module::right",lm
288,"FIX = """"""
Add more test cases.
""""""

def vowels_count(s):
    count = 0
    vowels = ""aeiou""
    s = s.lower()
    for char in s:
        if char in vowels:
            count += 1
    if s[-1] == 'y':
        count += 1
    return count


if __name__ == ""__main__"":
    import doctest
    doctest.testmod()","module::left expression_statement::left assignment::left FIX = string::left """""" 
Add more test cases.
 """""" string::right assignment::right expression_statement::right function_definition::left def vowels_count parameters::left ( s ) parameters::right : block::left expression_statement::left assignment::left count = 0 assignment::right expression_statement::right expression_statement::left assignment::left vowels = string::left "" aeiou "" string::right assignment::right expression_statement::right expression_statement::left assignment::left s = call::left attribute::left s . lower attribute::right argument_list::left ( ) argument_list::right call::right assignment::right expression_statement::right for_statement::left for char in s : block::left if_statement::left if comparison_operator::left char in vowels comparison_operator::right : block::left expression_statement::left augmented_assignment::left count += 1 augmented_assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right if_statement::left if comparison_operator::left subscript::left s [ unary_operator::left - 1 unary_operator::right ] subscript::right == string::left ' y ' string::right comparison_operator::right : block::left expression_statement::left augmented_assignment::left count += 1 augmented_assignment::right expression_statement::right block::right if_statement::right return_statement::left return count return_statement::right block::right function_definition::right if_statement::left if comparison_operator::left __name__ == string::left "" __main__ "" string::right comparison_operator::right : block::left import_statement::left import dotted_name::left doctest dotted_name::right import_statement::right expression_statement::left call::left attribute::left doctest . testmod attribute::right argument_list::left ( ) argument_list::right call::right expression_statement::right block::right if_statement::right module::right",lm
289,"def double_the_difference(lst):
    
    if not lst:
        return 0

    sum = 0
    
    for num in lst:
        if type(num) != int or num < 0:
            continue
        if num % 2 == 1:
            sum += num * num
            
    return sum",module::left function_definition::left def double_the_difference parameters::left ( lst ) parameters::right : block::left if_statement::left if not_operator::left not lst not_operator::right : block::left return_statement::left return 0 return_statement::right block::right if_statement::right expression_statement::left assignment::left sum = 0 assignment::right expression_statement::right for_statement::left for num in lst : block::left if_statement::left if boolean_operator::left comparison_operator::left call::left type argument_list::left ( num ) argument_list::right call::right != int comparison_operator::right or comparison_operator::left num < 0 comparison_operator::right boolean_operator::right : block::left continue_statement::left continue continue_statement::right block::right if_statement::right if_statement::left if comparison_operator::left binary_operator::left num % 2 binary_operator::right == 1 comparison_operator::right : block::left expression_statement::left augmented_assignment::left sum += binary_operator::left num * num binary_operator::right augmented_assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return sum return_statement::right block::right function_definition::right module::right,lm
290,"def next_smallest(lst):
    if len(lst) < 2:
        return None

    smallest = min(lst)
    second_smallest = float(""inf"")

    for num in lst:
        if num > smallest and num < second_smallest:
            second_smallest = num

    if second_smallest == float(""inf""):
        return None
    else:
        return second_smallest","module::left function_definition::left def next_smallest parameters::left ( lst ) parameters::right : block::left if_statement::left if comparison_operator::left call::left len argument_list::left ( lst ) argument_list::right call::right < 2 comparison_operator::right : block::left return_statement::left return None return_statement::right block::right if_statement::right expression_statement::left assignment::left smallest = call::left min argument_list::left ( lst ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left second_smallest = call::left float argument_list::left ( string::left "" inf "" string::right ) argument_list::right call::right assignment::right expression_statement::right for_statement::left for num in lst : block::left if_statement::left if boolean_operator::left comparison_operator::left num > smallest comparison_operator::right and comparison_operator::left num < second_smallest comparison_operator::right boolean_operator::right : block::left expression_statement::left assignment::left second_smallest = num assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right if_statement::left if comparison_operator::left second_smallest == call::left float argument_list::left ( string::left "" inf "" string::right ) argument_list::right call::right comparison_operator::right : block::left return_statement::left return None return_statement::right block::right else_clause::left else : block::left return_statement::left return second_smallest return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right",lm
291,"def split_words(txt):
    if ' ' in txt:
        return txt.split()
    elif ',' in txt:
        return txt.split(',')
    else:
        return sum(1 for i in txt if i>='a' and i<='z' and ord(i) % 2)","module::left function_definition::left def split_words parameters::left ( txt ) parameters::right : block::left if_statement::left if comparison_operator::left string::left '   ' string::right in txt comparison_operator::right : block::left return_statement::left return call::left attribute::left txt . split attribute::right argument_list::left ( ) argument_list::right call::right return_statement::right block::right elif_clause::left elif comparison_operator::left string::left ' , ' string::right in txt comparison_operator::right : block::left return_statement::left return call::left attribute::left txt . split attribute::right argument_list::left ( string::left ' , ' string::right ) argument_list::right call::right return_statement::right block::right elif_clause::right else_clause::left else : block::left return_statement::left return call::left sum generator_expression::left ( 1 for_in_clause::left for i in txt for_in_clause::right if_clause::left if boolean_operator::left boolean_operator::left comparison_operator::left i >= string::left ' a ' string::right comparison_operator::right and comparison_operator::left i <= string::left ' z ' string::right comparison_operator::right boolean_operator::right and binary_operator::left call::left ord argument_list::left ( i ) argument_list::right call::right % 2 binary_operator::right boolean_operator::right if_clause::right ) generator_expression::right call::right return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right",lm
292,"from typing import List


def concatenate(strings: List[str]) -> str:
    return ''.join(strings)
",module::left import_from_statement::left from dotted_name::left typing dotted_name::right import dotted_name::left List dotted_name::right import_from_statement::right function_definition::left def concatenate parameters::left ( typed_parameter::left strings : type::left generic_type::left List type_parameter::left [ type::left str type::right ] type_parameter::right generic_type::right type::right typed_parameter::right ) parameters::right -> type::left str type::right : block::left return_statement::left return call::left attribute::left string::left ' ' string::right . join attribute::right argument_list::left ( strings ) argument_list::right call::right return_statement::right block::right function_definition::right module::right,human
293,"def choose_num(x, y):
    mx = -1
    for i in range(x, y+1):
        if i%2 == 0:
            mx = max(mx, i)
            
    return mx","module::left function_definition::left def choose_num parameters::left ( x , y ) parameters::right : block::left expression_statement::left assignment::left mx = unary_operator::left - 1 unary_operator::right assignment::right expression_statement::right for_statement::left for i in call::left range argument_list::left ( x , binary_operator::left y + 1 binary_operator::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left binary_operator::left i % 2 binary_operator::right == 0 comparison_operator::right : block::left expression_statement::left assignment::left mx = call::left max argument_list::left ( mx , i ) argument_list::right call::right assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return mx return_statement::right block::right function_definition::right module::right",lm
294,"def move_one_ball(arr):
    n = len(arr)
    dup = sorted(arr)
    cnt = 0
    for i in range(n):
        if arr[i] == dup[i]:
            cnt += 1

    if cnt == n:
        return True
    return False",module::left function_definition::left def move_one_ball parameters::left ( arr ) parameters::right : block::left expression_statement::left assignment::left n = call::left len argument_list::left ( arr ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left dup = call::left sorted argument_list::left ( arr ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left cnt = 0 assignment::right expression_statement::right for_statement::left for i in call::left range argument_list::left ( n ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left subscript::left arr [ i ] subscript::right == subscript::left dup [ i ] subscript::right comparison_operator::right : block::left expression_statement::left augmented_assignment::left cnt += 1 augmented_assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right if_statement::left if comparison_operator::left cnt == n comparison_operator::right : block::left return_statement::left return True return_statement::right block::right if_statement::right return_statement::left return False return_statement::right block::right function_definition::right module::right,lm
295,"def find_max(words):
    return sorted(words, key = lambda x: (-len(set(x)), x))[0]
","module::left function_definition::left def find_max parameters::left ( words ) parameters::right : block::left return_statement::left return subscript::left call::left sorted argument_list::left ( words , keyword_argument::left key = lambda::left lambda lambda_parameters::left x lambda_parameters::right : tuple::left ( unary_operator::left - call::left len argument_list::left ( call::left set argument_list::left ( x ) argument_list::right call::right ) argument_list::right call::right unary_operator::right , x ) tuple::right lambda::right keyword_argument::right ) argument_list::right call::right [ 0 ] subscript::right return_statement::right block::right function_definition::right module::right",human
296,"def sum_squares(lst):
    import math
    squared = 0
    for i in lst:
        squared += math.ceil(i)**2
    return squared
",module::left function_definition::left def sum_squares parameters::left ( lst ) parameters::right : block::left import_statement::left import dotted_name::left math dotted_name::right import_statement::right expression_statement::left assignment::left squared = 0 assignment::right expression_statement::right for_statement::left for i in lst : block::left expression_statement::left augmented_assignment::left squared += binary_operator::left call::left attribute::left math . ceil attribute::right argument_list::left ( i ) argument_list::right call::right ** 2 binary_operator::right augmented_assignment::right expression_statement::right block::right for_statement::right return_statement::left return squared return_statement::right block::right function_definition::right module::right,human
297,"def can_arrange(arr):
    ind=-1
    i=1
    while i<len(arr):
      if arr[i]<arr[i-1]:
        ind=i
      i+=1
    return ind
",module::left function_definition::left def can_arrange parameters::left ( arr ) parameters::right : block::left expression_statement::left assignment::left ind = unary_operator::left - 1 unary_operator::right assignment::right expression_statement::right expression_statement::left assignment::left i = 1 assignment::right expression_statement::right while_statement::left while comparison_operator::left i < call::left len argument_list::left ( arr ) argument_list::right call::right comparison_operator::right : block::left if_statement::left if comparison_operator::left subscript::left arr [ i ] subscript::right < subscript::left arr [ binary_operator::left i - 1 binary_operator::right ] subscript::right comparison_operator::right : block::left expression_statement::left assignment::left ind = i assignment::right expression_statement::right block::right if_statement::right expression_statement::left augmented_assignment::left i += 1 augmented_assignment::right expression_statement::right block::right while_statement::right return_statement::left return ind return_statement::right block::right function_definition::right module::right,human
298,"def get_odd_collatz(n):
    if n%2==0:
        odd_collatz = [] 
    else:
        odd_collatz = [n]
    while n > 1:
        if n % 2 == 0:
            n = n/2
        else:
            n = n*3 + 1
            
        if n%2 == 1:
            odd_collatz.append(int(n))

    return sorted(odd_collatz)
",module::left function_definition::left def get_odd_collatz parameters::left ( n ) parameters::right : block::left if_statement::left if comparison_operator::left binary_operator::left n % 2 binary_operator::right == 0 comparison_operator::right : block::left expression_statement::left assignment::left odd_collatz = list::left [ ] list::right assignment::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left assignment::left odd_collatz = list::left [ n ] list::right assignment::right expression_statement::right block::right else_clause::right if_statement::right while_statement::left while comparison_operator::left n > 1 comparison_operator::right : block::left if_statement::left if comparison_operator::left binary_operator::left n % 2 binary_operator::right == 0 comparison_operator::right : block::left expression_statement::left assignment::left n = binary_operator::left n / 2 binary_operator::right assignment::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left assignment::left n = binary_operator::left binary_operator::left n * 3 binary_operator::right + 1 binary_operator::right assignment::right expression_statement::right block::right else_clause::right if_statement::right if_statement::left if comparison_operator::left binary_operator::left n % 2 binary_operator::right == 1 comparison_operator::right : block::left expression_statement::left call::left attribute::left odd_collatz . append attribute::right argument_list::left ( call::left int argument_list::left ( n ) argument_list::right call::right ) argument_list::right call::right expression_statement::right block::right if_statement::right block::right while_statement::right return_statement::left return call::left sorted argument_list::left ( odd_collatz ) argument_list::right call::right return_statement::right block::right function_definition::right module::right,human
299,"def max_fill(grid, capacity):
    import math
    return sum([math.ceil(sum(arr)/capacity) for arr in grid])
","module::left function_definition::left def max_fill parameters::left ( grid , capacity ) parameters::right : block::left import_statement::left import dotted_name::left math dotted_name::right import_statement::right return_statement::left return call::left sum argument_list::left ( list_comprehension::left [ call::left attribute::left math . ceil attribute::right argument_list::left ( binary_operator::left call::left sum argument_list::left ( arr ) argument_list::right call::right / capacity binary_operator::right ) argument_list::right call::right for_in_clause::left for arr in grid for_in_clause::right ] list_comprehension::right ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",human
300,"def select_words(s, n):
    result = []
    for word in s.split():
        n_consonants = 0
        for i in range(0, len(word)):
            if word[i].lower() not in [""a"",""e"",""i"",""o"",""u""]:
                n_consonants += 1 
        if n_consonants == n:
            result.append(word)
    return result

","module::left function_definition::left def select_words parameters::left ( s , n ) parameters::right : block::left expression_statement::left assignment::left result = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for word in call::left attribute::left s . split attribute::right argument_list::left ( ) argument_list::right call::right : block::left expression_statement::left assignment::left n_consonants = 0 assignment::right expression_statement::right for_statement::left for i in call::left range argument_list::left ( 0 , call::left len argument_list::left ( word ) argument_list::right call::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left call::left attribute::left subscript::left word [ i ] subscript::right . lower attribute::right argument_list::left ( ) argument_list::right call::right not in list::left [ string::left "" a "" string::right , string::left "" e "" string::right , string::left "" i "" string::right , string::left "" o "" string::right , string::left "" u "" string::right ] list::right comparison_operator::right : block::left expression_statement::left augmented_assignment::left n_consonants += 1 augmented_assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right if_statement::left if comparison_operator::left n_consonants == n comparison_operator::right : block::left expression_statement::left call::left attribute::left result . append attribute::right argument_list::left ( word ) argument_list::right call::right expression_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return result return_statement::right block::right function_definition::right module::right",human
