idx,code,ast,label
1675,"def is_abundant(number):
    factors = []
    for i in range(1, number):
        if number % i == 0:
            factors.append(i)
    if sum(factors) > number:
        return True
    else:
        return False","module::left function_definition::left def is_abundant parameters::left ( number ) parameters::right : block::left expression_statement::left assignment::left factors = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for i in call::left range argument_list::left ( 1 , number ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left binary_operator::left number % i binary_operator::right == 0 comparison_operator::right : block::left expression_statement::left call::left attribute::left factors . append attribute::right argument_list::left ( i ) argument_list::right call::right expression_statement::right block::right if_statement::right block::right for_statement::right if_statement::left if comparison_operator::left call::left sum argument_list::left ( factors ) argument_list::right call::right > number comparison_operator::right : block::left return_statement::left return True return_statement::right block::right else_clause::left else : block::left return_statement::left return False return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right",lm
1676,"def calculate_dog_age(human_age):
    return human_age * 7",module::left function_definition::left def calculate_dog_age parameters::left ( human_age ) parameters::right : block::left return_statement::left return binary_operator::left human_age * 7 binary_operator::right return_statement::right block::right function_definition::right module::right,lm
1677,"def diff_even_odd(list1):
    first_even = next((el for el in list1 if el%2==0),-1)
    first_odd = next((el for el in list1 if el%2!=0),-1)
    return (first_even-first_odd)","module::left function_definition::left def diff_even_odd parameters::left ( list1 ) parameters::right : block::left expression_statement::left assignment::left first_even = call::left next argument_list::left ( generator_expression::left ( el for_in_clause::left for el in list1 for_in_clause::right if_clause::left if comparison_operator::left binary_operator::left el % 2 binary_operator::right == 0 comparison_operator::right if_clause::right ) generator_expression::right , unary_operator::left - 1 unary_operator::right ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left first_odd = call::left next argument_list::left ( generator_expression::left ( el for_in_clause::left for el in list1 for_in_clause::right if_clause::left if comparison_operator::left binary_operator::left el % 2 binary_operator::right != 0 comparison_operator::right if_clause::right ) generator_expression::right , unary_operator::left - 1 unary_operator::right ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return parenthesized_expression::left ( binary_operator::left first_even - first_odd binary_operator::right ) parenthesized_expression::right return_statement::right block::right function_definition::right module::right",human
1678,"def sum_name_lengths(names):
    total_length = 0
    
    for name in names:
        if name[0].islower():
            continue
        
        total_length += len(name)
    
    return total_length",module::left function_definition::left def sum_name_lengths parameters::left ( names ) parameters::right : block::left expression_statement::left assignment::left total_length = 0 assignment::right expression_statement::right for_statement::left for name in names : block::left if_statement::left if call::left attribute::left subscript::left name [ 0 ] subscript::right . islower attribute::right argument_list::left ( ) argument_list::right call::right : block::left continue_statement::left continue continue_statement::right block::right if_statement::right expression_statement::left augmented_assignment::left total_length += call::left len argument_list::left ( name ) argument_list::right call::right augmented_assignment::right expression_statement::right block::right for_statement::right return_statement::left return total_length return_statement::right block::right function_definition::right module::right,lm
1679,"import re

def match_string(string):
    pattern = r'a.*b$'
    match = re.search(pattern, string)
    if match:
        return True
    else:
        return False","module::left import_statement::left import dotted_name::left re dotted_name::right import_statement::right function_definition::left def match_string parameters::left ( string ) parameters::right : block::left expression_statement::left assignment::left pattern = string::left r' a.*b$ ' string::right assignment::right expression_statement::right expression_statement::left assignment::left match = call::left attribute::left re . search attribute::right argument_list::left ( pattern , string ) argument_list::right call::right assignment::right expression_statement::right if_statement::left if match : block::left return_statement::left return True return_statement::right block::right else_clause::left else : block::left return_statement::left return False return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right",lm
1680,"def find_minimum_length_sublist(lst):
    if not lst:
        return 0
    min_length = len(lst)
    for i in range(len(lst)):
        for j in range(i+1, len(lst)+1):
            sub_lst = lst[i:j]
            if len(sub_lst) < min_length:
                min_length = len(sub_lst)
    return min_length","module::left function_definition::left def find_minimum_length_sublist parameters::left ( lst ) parameters::right : block::left if_statement::left if not_operator::left not lst not_operator::right : block::left return_statement::left return 0 return_statement::right block::right if_statement::right expression_statement::left assignment::left min_length = call::left len argument_list::left ( lst ) argument_list::right call::right assignment::right expression_statement::right for_statement::left for i in call::left range argument_list::left ( call::left len argument_list::left ( lst ) argument_list::right call::right ) argument_list::right call::right : block::left for_statement::left for j in call::left range argument_list::left ( binary_operator::left i + 1 binary_operator::right , binary_operator::left call::left len argument_list::left ( lst ) argument_list::right call::right + 1 binary_operator::right ) argument_list::right call::right : block::left expression_statement::left assignment::left sub_lst = subscript::left lst [ slice::left i : j slice::right ] subscript::right assignment::right expression_statement::right if_statement::left if comparison_operator::left call::left len argument_list::left ( sub_lst ) argument_list::right call::right < min_length comparison_operator::right : block::left expression_statement::left assignment::left min_length = call::left len argument_list::left ( sub_lst ) argument_list::right call::right assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right block::right for_statement::right return_statement::left return min_length return_statement::right block::right function_definition::right module::right",lm
1681,"def multiply_elements(test_tup):
  res = tuple(i * j for i, j in zip(test_tup, test_tup[1:]))
  return (res) ","module::left function_definition::left def multiply_elements parameters::left ( test_tup ) parameters::right : block::left expression_statement::left assignment::left res = call::left tuple generator_expression::left ( binary_operator::left i * j binary_operator::right for_in_clause::left for pattern_list::left i , j pattern_list::right in call::left zip argument_list::left ( test_tup , subscript::left test_tup [ slice::left 1 : slice::right ] subscript::right ) argument_list::right call::right for_in_clause::right ) generator_expression::right call::right assignment::right expression_statement::right return_statement::left return parenthesized_expression::left ( res ) parenthesized_expression::right return_statement::right block::right function_definition::right module::right",human
1682,"def swap_count(s):
	chars = s
	count_left = 0
	count_right = 0
	swap = 0
	imbalance = 0; 
	for i in range(len(chars)):
		if chars[i] == '[':
			count_left += 1
			if imbalance > 0:
				swap += imbalance
				imbalance -= 1
		elif chars[i] == ']':
			count_right += 1
			imbalance = (count_right - count_left) 
	return swap",module::left function_definition::left def swap_count parameters::left ( s ) parameters::right : block::left expression_statement::left assignment::left chars = s assignment::right expression_statement::right expression_statement::left assignment::left count_left = 0 assignment::right expression_statement::right expression_statement::left assignment::left count_right = 0 assignment::right expression_statement::right expression_statement::left assignment::left swap = 0 assignment::right expression_statement::right expression_statement::left assignment::left imbalance = 0 assignment::right expression_statement::right ; for_statement::left for i in call::left range argument_list::left ( call::left len argument_list::left ( chars ) argument_list::right call::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left subscript::left chars [ i ] subscript::right == string::left ' [ ' string::right comparison_operator::right : block::left expression_statement::left augmented_assignment::left count_left += 1 augmented_assignment::right expression_statement::right if_statement::left if comparison_operator::left imbalance > 0 comparison_operator::right : block::left expression_statement::left augmented_assignment::left swap += imbalance augmented_assignment::right expression_statement::right expression_statement::left augmented_assignment::left imbalance -= 1 augmented_assignment::right expression_statement::right block::right if_statement::right block::right elif_clause::left elif comparison_operator::left subscript::left chars [ i ] subscript::right == string::left ' ] ' string::right comparison_operator::right : block::left expression_statement::left augmented_assignment::left count_right += 1 augmented_assignment::right expression_statement::right expression_statement::left assignment::left imbalance = parenthesized_expression::left ( binary_operator::left count_right - count_left binary_operator::right ) parenthesized_expression::right assignment::right expression_statement::right block::right elif_clause::right if_statement::right block::right for_statement::right return_statement::left return swap return_statement::right block::right function_definition::right module::right,human
1683,"import re
def occurance_substring(text,pattern):
 for match in re.finditer(pattern, text):
    s = match.start()
    e = match.end()
    return (text[s:e], s, e)","module::left import_statement::left import dotted_name::left re dotted_name::right import_statement::right function_definition::left def occurance_substring parameters::left ( text , pattern ) parameters::right : block::left for_statement::left for match in call::left attribute::left re . finditer attribute::right argument_list::left ( pattern , text ) argument_list::right call::right : block::left expression_statement::left assignment::left s = call::left attribute::left match . start attribute::right argument_list::left ( ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left e = call::left attribute::left match . end attribute::right argument_list::left ( ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return tuple::left ( subscript::left text [ slice::left s : e slice::right ] subscript::right , s , e ) tuple::right return_statement::right block::right for_statement::right block::right function_definition::right module::right",human
1684,"def count_chars(string):
    alphabets = 0
    digits = 0
    special_chars = 0
    
    for char in string:
        if char.isalpha():
            alphabets += 1
        elif char.isdigit():
            digits += 1
        else:
            special_chars += 1
    
    return alphabets, digits, special_chars","module::left function_definition::left def count_chars parameters::left ( string ) parameters::right : block::left expression_statement::left assignment::left alphabets = 0 assignment::right expression_statement::right expression_statement::left assignment::left digits = 0 assignment::right expression_statement::right expression_statement::left assignment::left special_chars = 0 assignment::right expression_statement::right for_statement::left for char in string : block::left if_statement::left if call::left attribute::left char . isalpha attribute::right argument_list::left ( ) argument_list::right call::right : block::left expression_statement::left augmented_assignment::left alphabets += 1 augmented_assignment::right expression_statement::right block::right elif_clause::left elif call::left attribute::left char . isdigit attribute::right argument_list::left ( ) argument_list::right call::right : block::left expression_statement::left augmented_assignment::left digits += 1 augmented_assignment::right expression_statement::right block::right elif_clause::right else_clause::left else : block::left expression_statement::left augmented_assignment::left special_chars += 1 augmented_assignment::right expression_statement::right block::right else_clause::right if_statement::right block::right for_statement::right return_statement::left return expression_list::left alphabets , digits , special_chars expression_list::right return_statement::right block::right function_definition::right module::right",lm
1685,"def group_keyvalue(l):
    result = {}
    for k, v in l:
         result.setdefault(k, []).append(v)
    return result","module::left function_definition::left def group_keyvalue parameters::left ( l ) parameters::right : block::left expression_statement::left assignment::left result = dictionary::left { } dictionary::right assignment::right expression_statement::right for_statement::left for pattern_list::left k , v pattern_list::right in l : block::left expression_statement::left call::left attribute::left call::left attribute::left result . setdefault attribute::right argument_list::left ( k , list::left [ ] list::right ) argument_list::right call::right . append attribute::right argument_list::left ( v ) argument_list::right call::right expression_statement::right block::right for_statement::right return_statement::left return result return_statement::right block::right function_definition::right module::right",human
1686,"def sum_of_fourth_power(n):
    return sum([(2*i-1)**4 for i in range(1, n+1)])","module::left function_definition::left def sum_of_fourth_power parameters::left ( n ) parameters::right : block::left return_statement::left return call::left sum argument_list::left ( list_comprehension::left [ binary_operator::left parenthesized_expression::left ( binary_operator::left binary_operator::left 2 * i binary_operator::right - 1 binary_operator::right ) parenthesized_expression::right ** 4 binary_operator::right for_in_clause::left for i in call::left range argument_list::left ( 1 , binary_operator::left n + 1 binary_operator::right ) argument_list::right call::right for_in_clause::right ] list_comprehension::right ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",lm
1687,"def find_single_element(arr):
    for i in range(len(arr)):
        if i == 0 and arr[i] != arr[i+1]:
            return arr[i]
        elif i == len(arr)-1 and arr[i] != arr[i-1]:
            return arr[i]
        elif arr[i] != arr[i-1] and arr[i] != arr[i+1]:
            return arr[i]",module::left function_definition::left def find_single_element parameters::left ( arr ) parameters::right : block::left for_statement::left for i in call::left range argument_list::left ( call::left len argument_list::left ( arr ) argument_list::right call::right ) argument_list::right call::right : block::left if_statement::left if boolean_operator::left comparison_operator::left i == 0 comparison_operator::right and comparison_operator::left subscript::left arr [ i ] subscript::right != subscript::left arr [ binary_operator::left i + 1 binary_operator::right ] subscript::right comparison_operator::right boolean_operator::right : block::left return_statement::left return subscript::left arr [ i ] subscript::right return_statement::right block::right elif_clause::left elif boolean_operator::left comparison_operator::left i == binary_operator::left call::left len argument_list::left ( arr ) argument_list::right call::right - 1 binary_operator::right comparison_operator::right and comparison_operator::left subscript::left arr [ i ] subscript::right != subscript::left arr [ binary_operator::left i - 1 binary_operator::right ] subscript::right comparison_operator::right boolean_operator::right : block::left return_statement::left return subscript::left arr [ i ] subscript::right return_statement::right block::right elif_clause::right elif_clause::left elif boolean_operator::left comparison_operator::left subscript::left arr [ i ] subscript::right != subscript::left arr [ binary_operator::left i - 1 binary_operator::right ] subscript::right comparison_operator::right and comparison_operator::left subscript::left arr [ i ] subscript::right != subscript::left arr [ binary_operator::left i + 1 binary_operator::right ] subscript::right comparison_operator::right boolean_operator::right : block::left return_statement::left return subscript::left arr [ i ] subscript::right return_statement::right block::right elif_clause::right if_statement::right block::right for_statement::right block::right function_definition::right module::right,lm
1688,"import heapq

def merge_sorted(*iterables):
    """"""
    Merge multiple sorted inputs into a single sorted iterator.
    
    Parameters:
    * iterables (iterables): The sorted inputs to be merged.
    
    Returns:
    iterator: A single sorted iterator.
    """"""
    return heapq.merge(*iterables)","module::left import_statement::left import dotted_name::left heapq dotted_name::right import_statement::right function_definition::left def merge_sorted parameters::left ( list_splat_pattern::left * iterables list_splat_pattern::right ) parameters::right : block::left expression_statement::left string::left """""" 
    Merge multiple sorted inputs into a single sorted iterator.
    
    Parameters:
    * iterables (iterables): The sorted inputs to be merged.
    
    Returns:
    iterator: A single sorted iterator.
     """""" string::right expression_statement::right return_statement::left return call::left attribute::left heapq . merge attribute::right argument_list::left ( list_splat::left * iterables list_splat::right ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",lm
1689,"def permutation_coefficient(n, k):
    if k == 0 or k == n:
        return 1
    else:
        return permutation_coefficient(n-1, k-1) + permutation_coefficient(n-1, k)","module::left function_definition::left def permutation_coefficient parameters::left ( n , k ) parameters::right :  function_definition::right ERROR::left     ERROR::right if_statement::left if boolean_operator::left comparison_operator::left k == 0 comparison_operator::right or comparison_operator::left k == n comparison_operator::right boolean_operator::right :  if_statement::right ERROR::left         ERROR::right return_statement::left return 1 return_statement::right ERROR::left     else :         ERROR::right return_statement::left return binary_operator::left call::left permutation_coefficient argument_list::left ( binary_operator::left n - 1 binary_operator::right , binary_operator::left k - 1 binary_operator::right ) argument_list::right call::right + call::left permutation_coefficient argument_list::left ( binary_operator::left n - 1 binary_operator::right , k ) argument_list::right call::right binary_operator::right return_statement::right module::right",lm
1690,"def firstMissingPositive(nums):
    # Separate negative and zero elements
    n = len(nums)
    i = 0
    while i < n:
        if nums[i] <= 0:
            nums[i], nums[n-1] = nums[n-1], nums[i]
            n -= 1
        else:
            i += 1

    # Mark elements as visited
    for i in range(n):
        val = abs(nums[i])
        if val <= n:
            nums[val-1] *= -1

    # Find first missing positive number
    for i in range(n):
        if nums[i] > 0:
            return i+1
    return n+1","module::left function_definition::left def firstMissingPositive parameters::left ( nums ) parameters::right : # Separate negative and zero elements block::left expression_statement::left assignment::left n = call::left len argument_list::left ( nums ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left i = 0 assignment::right expression_statement::right while_statement::left while comparison_operator::left i < n comparison_operator::right : block::left if_statement::left if comparison_operator::left subscript::left nums [ i ] subscript::right <= 0 comparison_operator::right : block::left expression_statement::left assignment::left pattern_list::left subscript::left nums [ i ] subscript::right , subscript::left nums [ binary_operator::left n - 1 binary_operator::right ] subscript::right pattern_list::right = expression_list::left subscript::left nums [ binary_operator::left n - 1 binary_operator::right ] subscript::right , subscript::left nums [ i ] subscript::right expression_list::right assignment::right expression_statement::right expression_statement::left augmented_assignment::left n -= 1 augmented_assignment::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left augmented_assignment::left i += 1 augmented_assignment::right expression_statement::right block::right else_clause::right if_statement::right block::right while_statement::right # Mark elements as visited for_statement::left for i in call::left range argument_list::left ( n ) argument_list::right call::right : block::left expression_statement::left assignment::left val = call::left abs argument_list::left ( subscript::left nums [ i ] subscript::right ) argument_list::right call::right assignment::right expression_statement::right if_statement::left if comparison_operator::left val <= n comparison_operator::right : block::left expression_statement::left augmented_assignment::left subscript::left nums [ binary_operator::left val - 1 binary_operator::right ] subscript::right *= unary_operator::left - 1 unary_operator::right augmented_assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right # Find first missing positive number for_statement::left for i in call::left range argument_list::left ( n ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left subscript::left nums [ i ] subscript::right > 0 comparison_operator::right : block::left return_statement::left return binary_operator::left i + 1 binary_operator::right return_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return binary_operator::left n + 1 binary_operator::right return_statement::right block::right function_definition::right module::right",lm
1691,"def geometric_sum(n):
  if n < 0:
    return 0
  else:
    return 1 / (pow(2, n)) + geometric_sum(n - 1)","module::left function_definition::left def geometric_sum parameters::left ( n ) parameters::right : block::left if_statement::left if comparison_operator::left n < 0 comparison_operator::right : block::left return_statement::left return 0 return_statement::right block::right else_clause::left else : block::left return_statement::left return binary_operator::left binary_operator::left 1 / parenthesized_expression::left ( call::left pow argument_list::left ( 2 , n ) argument_list::right call::right ) parenthesized_expression::right binary_operator::right + call::left geometric_sum argument_list::left ( binary_operator::left n - 1 binary_operator::right ) argument_list::right call::right binary_operator::right return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right",human
1692,"def fifth_Power_Sum(n) : 
    sm = 0 
    for i in range(1,n+1) : 
        sm = sm + (i*i*i*i*i) 
    return sm ","module::left function_definition::left def fifth_Power_Sum parameters::left ( n ) parameters::right : block::left expression_statement::left assignment::left sm = 0 assignment::right expression_statement::right for_statement::left for i in call::left range argument_list::left ( 1 , binary_operator::left n + 1 binary_operator::right ) argument_list::right call::right : block::left expression_statement::left assignment::left sm = binary_operator::left sm + parenthesized_expression::left ( binary_operator::left binary_operator::left binary_operator::left binary_operator::left i * i binary_operator::right * i binary_operator::right * i binary_operator::right * i binary_operator::right ) parenthesized_expression::right binary_operator::right assignment::right expression_statement::right block::right for_statement::right return_statement::left return sm return_statement::right block::right function_definition::right module::right",human
1693,"def sort_list_of_lists(lst):
    lst.sort(key=lambda x: (len(x), x))
    return lst","module::left function_definition::left def sort_list_of_lists parameters::left ( lst ) parameters::right : block::left expression_statement::left call::left attribute::left lst . sort attribute::right argument_list::left ( keyword_argument::left key = lambda::left lambda lambda_parameters::left x lambda_parameters::right : tuple::left ( call::left len argument_list::left ( x ) argument_list::right call::right , x ) tuple::right lambda::right keyword_argument::right ) argument_list::right call::right expression_statement::right return_statement::left return lst return_statement::right block::right function_definition::right module::right",lm
1694,"from heapq import merge
def combine_lists(num1,num2):
  combine_lists=list(merge(num1, num2))
  return combine_lists","module::left import_from_statement::left from dotted_name::left heapq dotted_name::right import dotted_name::left merge dotted_name::right import_from_statement::right function_definition::left def combine_lists parameters::left ( num1 , num2 ) parameters::right : block::left expression_statement::left assignment::left combine_lists = call::left list argument_list::left ( call::left merge argument_list::left ( num1 , num2 ) argument_list::right call::right ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return combine_lists return_statement::right block::right function_definition::right module::right",human
1695,"def find_cubes(lst):
    cube = lambda x: x**3
    return [cube(x) for x in lst]",module::left function_definition::left def find_cubes parameters::left ( lst ) parameters::right : block::left expression_statement::left assignment::left cube = lambda::left lambda lambda_parameters::left x lambda_parameters::right : binary_operator::left x ** 3 binary_operator::right lambda::right assignment::right expression_statement::right return_statement::left return list_comprehension::left [ call::left cube argument_list::left ( x ) argument_list::right call::right for_in_clause::left for x in lst for_in_clause::right ] list_comprehension::right return_statement::right block::right function_definition::right module::right,lm
1696,"def get_Min_Squares(n):
    if n <= 3:
        return n;
    res = n 
    for x in range(1,n + 1):
        temp = x * x;
        if temp > n:
            break
        else:
            res = min(res,1 + get_Min_Squares(n  - temp)) 
    return res;","module::left function_definition::left def get_Min_Squares parameters::left ( n ) parameters::right : block::left if_statement::left if comparison_operator::left n <= 3 comparison_operator::right : block::left return_statement::left return n return_statement::right ; block::right if_statement::right expression_statement::left assignment::left res = n assignment::right expression_statement::right for_statement::left for x in call::left range argument_list::left ( 1 , binary_operator::left n + 1 binary_operator::right ) argument_list::right call::right : block::left expression_statement::left assignment::left temp = binary_operator::left x * x binary_operator::right assignment::right expression_statement::right ; if_statement::left if comparison_operator::left temp > n comparison_operator::right : block::left break_statement::left break break_statement::right block::right else_clause::left else : block::left expression_statement::left assignment::left res = call::left min argument_list::left ( res , binary_operator::left 1 + call::left get_Min_Squares argument_list::left ( binary_operator::left n - temp binary_operator::right ) argument_list::right call::right binary_operator::right ) argument_list::right call::right assignment::right expression_statement::right block::right else_clause::right if_statement::right block::right for_statement::right return_statement::left return res return_statement::right ; block::right function_definition::right module::right",human
1697,"def count_unset_bits(num):
    binary = bin(num)[2:]
    count = 0
    for bit in binary:
        if bit == '0':
            count += 1
    return count",module::left function_definition::left def count_unset_bits parameters::left ( num ) parameters::right : block::left expression_statement::left assignment::left binary = subscript::left call::left bin argument_list::left ( num ) argument_list::right call::right [ slice::left 2 : slice::right ] subscript::right assignment::right expression_statement::right expression_statement::left assignment::left count = 0 assignment::right expression_statement::right for_statement::left for bit in binary : block::left if_statement::left if comparison_operator::left bit == string::left ' 0 ' string::right comparison_operator::right : block::left expression_statement::left augmented_assignment::left count += 1 augmented_assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return count return_statement::right block::right function_definition::right module::right,lm
1698,"def count_distinct_pairs(array, k):
    count = 0
    pairs = set()
    
    for num in array:
        if num + k in array and (num, num+k) not in pairs and (num+k, num) not in pairs:
            count += 1
            pairs.add((num, num+k))
            
    return count","module::left function_definition::left def count_distinct_pairs parameters::left ( array , k ) parameters::right : block::left expression_statement::left assignment::left count = 0 assignment::right expression_statement::right expression_statement::left assignment::left pairs = call::left set argument_list::left ( ) argument_list::right call::right assignment::right expression_statement::right for_statement::left for num in array : block::left if_statement::left if boolean_operator::left boolean_operator::left comparison_operator::left binary_operator::left num + k binary_operator::right in array comparison_operator::right and comparison_operator::left tuple::left ( num , binary_operator::left num + k binary_operator::right ) tuple::right not in pairs comparison_operator::right boolean_operator::right and comparison_operator::left tuple::left ( binary_operator::left num + k binary_operator::right , num ) tuple::right not in pairs comparison_operator::right boolean_operator::right : block::left expression_statement::left augmented_assignment::left count += 1 augmented_assignment::right expression_statement::right expression_statement::left call::left attribute::left pairs . add attribute::right argument_list::left ( tuple::left ( num , binary_operator::left num + k binary_operator::right ) tuple::right ) argument_list::right call::right expression_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return count return_statement::right block::right function_definition::right module::right",lm
1699,"def zip_lists(list1, list2):
    return list(zip(list1, list2))","module::left function_definition::left def zip_lists parameters::left ( list1 , list2 ) parameters::right : block::left return_statement::left return call::left list argument_list::left ( call::left zip argument_list::left ( list1 , list2 ) argument_list::right call::right ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",lm
1700,"def test_distinct(data):
  if len(data) == len(set(data)):
    return True
  else:
    return False;",module::left function_definition::left def test_distinct parameters::left ( data ) parameters::right : block::left if_statement::left if comparison_operator::left call::left len argument_list::left ( data ) argument_list::right call::right == call::left len argument_list::left ( call::left set argument_list::left ( data ) argument_list::right call::right ) argument_list::right call::right comparison_operator::right : block::left return_statement::left return True return_statement::right block::right else_clause::left else : block::left return_statement::left return False return_statement::right ; block::right else_clause::right if_statement::right block::right function_definition::right module::right,human
1701,"def sort_tuple(tup): 
	lst = len(tup) 
	for i in range(0, lst): 
		for j in range(0, lst-i-1): 
			if (tup[j][-1] > tup[j + 1][-1]): 
				temp = tup[j] 
				tup[j]= tup[j + 1] 
				tup[j + 1]= temp 
	return tup","module::left function_definition::left def sort_tuple parameters::left ( tup ) parameters::right : block::left expression_statement::left assignment::left lst = call::left len argument_list::left ( tup ) argument_list::right call::right assignment::right expression_statement::right for_statement::left for i in call::left range argument_list::left ( 0 , lst ) argument_list::right call::right : block::left for_statement::left for j in call::left range argument_list::left ( 0 , binary_operator::left binary_operator::left lst - i binary_operator::right - 1 binary_operator::right ) argument_list::right call::right : block::left if_statement::left if parenthesized_expression::left ( comparison_operator::left subscript::left subscript::left tup [ j ] subscript::right [ unary_operator::left - 1 unary_operator::right ] subscript::right > subscript::left subscript::left tup [ binary_operator::left j + 1 binary_operator::right ] subscript::right [ unary_operator::left - 1 unary_operator::right ] subscript::right comparison_operator::right ) parenthesized_expression::right : block::left expression_statement::left assignment::left temp = subscript::left tup [ j ] subscript::right assignment::right expression_statement::right expression_statement::left assignment::left subscript::left tup [ j ] subscript::right = subscript::left tup [ binary_operator::left j + 1 binary_operator::right ] subscript::right assignment::right expression_statement::right expression_statement::left assignment::left subscript::left tup [ binary_operator::left j + 1 binary_operator::right ] subscript::right = temp assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right block::right for_statement::right return_statement::left return tup return_statement::right block::right function_definition::right module::right",human
1702,"def add_pairwise(test_tup):
  res = tuple(i + j for i, j in zip(test_tup, test_tup[1:]))
  return (res) ","module::left function_definition::left def add_pairwise parameters::left ( test_tup ) parameters::right : block::left expression_statement::left assignment::left res = call::left tuple generator_expression::left ( binary_operator::left i + j binary_operator::right for_in_clause::left for pattern_list::left i , j pattern_list::right in call::left zip argument_list::left ( test_tup , subscript::left test_tup [ slice::left 1 : slice::right ] subscript::right ) argument_list::right call::right for_in_clause::right ) generator_expression::right call::right assignment::right expression_statement::right return_statement::left return parenthesized_expression::left ( res ) parenthesized_expression::right return_statement::right block::right function_definition::right module::right",human
1703,"def tuple_to_int(nums):
    result = int(''.join(map(str,nums)))
    return result","module::left function_definition::left def tuple_to_int parameters::left ( nums ) parameters::right : block::left expression_statement::left assignment::left result = call::left int argument_list::left ( call::left attribute::left string::left ' ' string::right . join attribute::right argument_list::left ( call::left map argument_list::left ( str , nums ) argument_list::right call::right ) argument_list::right call::right ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return result return_statement::right block::right function_definition::right module::right",human
1704,"import math

def binomial_probability(n, x, p):
    q = 1 - p
    combination = math.comb(n, x)
    probability = combination * (p ** x) * (q ** (n - x))
    return probability


Note: This implementation assumes that the user will provide a valid input for `n`, `x`, and `p`.","module::left import_statement::left import dotted_name::left math dotted_name::right import_statement::right function_definition::left def binomial_probability parameters::left ( n , x , p ) parameters::right : block::left expression_statement::left assignment::left q = binary_operator::left 1 - p binary_operator::right assignment::right expression_statement::right expression_statement::left assignment::left combination = call::left attribute::left math . comb attribute::right argument_list::left ( n , x ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left probability = binary_operator::left binary_operator::left combination * parenthesized_expression::left ( binary_operator::left p ** x binary_operator::right ) parenthesized_expression::right binary_operator::right * parenthesized_expression::left ( binary_operator::left q ** parenthesized_expression::left ( binary_operator::left n - x binary_operator::right ) parenthesized_expression::right binary_operator::right ) parenthesized_expression::right binary_operator::right assignment::right expression_statement::right return_statement::left return probability return_statement::right block::right function_definition::right ERROR::left Note : ERROR::left This implementation assumes that the user will provide a valid input for string::left ` n ` string::right , ERROR::right string::left ` x ` string::right ERROR::left , ERROR::right and string::left ` p ` string::right . ERROR::right module::right",lm
1705,"def Sum(N): 
    SumOfPrimeDivisors = [0]*(N + 1)   
    for i in range(2,N + 1) : 
        if (SumOfPrimeDivisors[i] == 0) : 
            for j in range(i,N + 1,i) : 
                SumOfPrimeDivisors[j] += i           
    return SumOfPrimeDivisors[N] ","module::left function_definition::left def Sum parameters::left ( N ) parameters::right : block::left expression_statement::left assignment::left SumOfPrimeDivisors = binary_operator::left list::left [ 0 ] list::right * parenthesized_expression::left ( binary_operator::left N + 1 binary_operator::right ) parenthesized_expression::right binary_operator::right assignment::right expression_statement::right for_statement::left for i in call::left range argument_list::left ( 2 , binary_operator::left N + 1 binary_operator::right ) argument_list::right call::right : block::left if_statement::left if parenthesized_expression::left ( comparison_operator::left subscript::left SumOfPrimeDivisors [ i ] subscript::right == 0 comparison_operator::right ) parenthesized_expression::right : block::left for_statement::left for j in call::left range argument_list::left ( i , binary_operator::left N + 1 binary_operator::right , i ) argument_list::right call::right : block::left expression_statement::left augmented_assignment::left subscript::left SumOfPrimeDivisors [ j ] subscript::right += i augmented_assignment::right expression_statement::right block::right for_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return subscript::left SumOfPrimeDivisors [ N ] subscript::right return_statement::right block::right function_definition::right module::right",human
